8932	0	906	1
7684	0	778	1
7195	0	733	1
7012	0	714	1
7938	0	804	1
2228	0	226	1
8291	0	839	1
6545	0	667	1
7738	0	784	1
9058	0	918	1
8151	0	825	1
7572	0	767	1
2859	0	290	1
753	0	76	1
6073	0	619	1
9775	0	987	1
7122	0	725	1
1186	0	119	1
36	0	3	1
9120	0	928	1
8079	0	818	1
2284	0	232	1
5443	0	556	1
1167	0	118	1
5618	0	573	1
2527	0	256	1
5402	0	552	1
7855	0	795	1
576	0	58	1
3846	0	387	1
3958	0	398	1
4008	0	404	1
8210	0	831	1
9700	0	980	1
3041	0	308	1
1297	0	131	1
1240	0	125	1
1055	0	105	1
3913	0	394	1
209	0	21	1
3242	0	328	1
2323	0	236	1
4351	0	444	1
6611	0	673	1
8457	0	858	1
7816	0	792	1
6791	0	691	1
1334	0	135	1
636	0	64	1
47	0	4	1
3000	0	304	1
6776	0	690	1
947	0	80	1
2058	0	209	1
8464	0	859	1
4977	0	507	1
6659	0	678	1
4777	0	488	1
3296	0	333	1
5794	0	590	1
5887	0	599	1
3355	0	339	1
3034	0	307	1
2287	0	232	1
6551	0	667	1
3358	0	340	1
3264	0	330	1
3330	0	337	1
6777	0	690	1
5977	0	610	1
532	0	54	1
3973	0	401	1
5321	0	543	1
5298	0	541	1
731	0	74	1
1819	0	185	1
6578	0	670	1
4960	0	505	1
8989	0	911	1
2023	0	551	1
8325	0	843	1
7619	0	772	1
1483	0	152	1
4280	0	436	1
7281	0	742	1
845	0	85	1
3567	0	358	1
788	0	79	1
2925	0	296	1
7847	0	795	1
9423	0	954	1
5984	0	610	1
4610	0	470	1
3035	0	307	1
6167	0	629	1
6905	0	703	1
5021	0	500	1
4938	0	503	1
4251	0	432	1
7632	0	773	1
2751	0	279	1
6418	0	654	1
5920	0	603	1
3016	0	305	1
5356	0	547	1
585	0	59	1
9322	0	948	1
8803	0	893	1
8668	0	879	1
4997	0	511	1
334	0	33	1
4645	0	474	1
3228	0	327	1
7069	0	719	1
7634	0	773	1
4328	0	442	1
4131	0	418	1
7666	0	776	1
4367	0	446	1
1248	0	126	1
2524	0	256	1
24	0	3	1
3459	0	351	1
1752	0	178	1
957	0	95	1
3306	0	334	1
3841	0	387	1
4412	0	450	1
380	0	39	1
1481	0	152	1
8648	0	877	1
2435	0	247	1
7664	0	776	1
778	0	78	1
7020	0	714	1
5940	0	605	1
1077	0	109	1
3509	0	353	1
2128	0	216	1
7714	0	781	1
9872	0	996	1
4146	0	419	1
3434	0	347	1
6698	0	682	1
9891	0	998	1
9887	0	997	1
2345	0	238	1
8451	0	857	1
6880	0	700	1
1586	0	162	1
7154	0	851	1
6175	0	629	1
5843	0	595	1
4526	0	462	1
4014	0	405	1
9526	0	964	1
4381	0	447	1
1143	0	115	1
5470	0	558	1
1317	0	133	1
3011	0	305	1
4305	0	440	1
6044	0	616	1
1132	0	114	1
5573	0	569	1
5344	0	546	1
2253	0	229	1
1013	0	100	1
1779	0	181	1
1646	0	168	1
9508	0	962	1
3559	0	357	1
2274	0	231	1
5660	0	578	1
771	0	78	1
8257	0	836	1
1764	0	180	1
1440	0	148	1
1610	0	165	1
5632	0	576	1
3866	0	389	1
4586	0	468	1
4028	0	406	1
5442	0	556	1
2871	0	291	1
9665	0	976	1
3536	0	355	1
1759	0	179	1
1099	0	111	1
2595	0	263	1
285	0	28	1
6451	0	657	1
5040	0	507	1
8629	0	875	1
7510	0	761	1
2429	0	246	1
9855	0	994	1
4221	0	424	1
2672	0	271	1
4126	0	417	1
7368	0	747	1
562	0	57	1
290	0	29	1
3507	0	353	1
1074	0	108	1
1787	0	182	1
169	0	16	1
266	0	26	1
4802	0	491	1
6391	0	651	1
3410	0	345	1
8409	0	853	1
9539	0	965	1
2690	0	272	1
314	0	31	1
4923	0	501	1
5286	0	540	1
1848	0	188	1
244	0	24	1
952	0	80	1
251	0	25	1
7683	0	778	1
7650	0	775	1
9162	0	932	1
50	0	5	1
8110	0	821	1
2151	0	218	1
4784	0	489	1
5428	0	554	1
6165	0	628	1
4325	0	442	1
861	0	87	1
8892	0	902	1
2836	0	284	1
5847	0	595	1
1906	0	194	1
9357	0	951	1
3027	0	307	1
4036	0	407	1
247	0	24	1
8691	0	881	1
4578	0	467	1
3906	0	393	1
2140	0	217	1
5336	0	545	1
958	0	95	1
3774	0	380	1
8117	0	822	1
9697	0	980	1
5662	0	573	1
2019	0	205	1
3105	0	314	1
5778	0	588	1
5781	0	589	1
8137	0	824	1
6970	0	709	1
9722	0	982	1
446	0	45	1
8680	0	880	1
7768	0	787	1
4720	0	482	1
1058	0	106	1
2713	0	275	1
8190	0	829	1
4492	0	458	1
460	0	47	1
2682	0	272	1
8113	0	821	1
5387	0	550	1
3444	0	348	1
375	0	37	1
409	0	42	1
5741	0	585	1
4187	0	423	1
5530	0	564	1
3909	0	393	1
6639	0	676	1
8047	0	815	1
8410	0	853	1
273	0	27	1
8522	0	865	1
3294	0	333	1
9449	0	957	1
6308	0	643	1
6577	0	670	1
1654	0	169	1
8677	0	880	1
9304	0	946	1
5247	0	536	1
4859	0	495	1
3261	0	330	1
2556	0	259	1
8160	0	826	1
3622	0	364	1
2959	0	300	1
512	0	52	1
3844	0	387	1
5079	0	516	1
6503	0	662	1
910	0	92	1
5358	0	547	1
2608	0	264	1
9355	0	951	1
4502	0	459	1
473	0	48	1
3882	0	391	1
6809	0	693	1
3022	0	306	1
9370	0	952	1
7825	0	792	1
2601	0	264	1
5487	0	560	1
7871	0	797	1
4671	0	477	1
2729	0	276	1
4401	0	449	1
3009	0	305	1
8529	0	865	1
9060	0	919	1
8918	0	904	1
8640	0	876	1
2788	0	282	1
5425	0	554	1
6690	0	681	1
9740	0	984	1
6519	0	664	1
9619	0	972	1
3251	0	329	1
6648	0	677	1
9843	0	991	1
1834	0	190	1
1469	0	151	1
8181	0	828	1
1668	0	170	1
5204	0	532	1
9846	0	993	1
8857	0	898	1
1007	0	100	1
694	0	70	1
1940	0	197	1
5570	0	568	1
6214	0	633	1
4457	0	455	1
897	0	90	1
7640	0	774	1
5042	0	513	1
4035	0	407	1
8418	0	854	1
593	0	60	1
3648	0	366	1
439	0	45	1
2389	0	242	1
4190	0	423	1
1835	0	187	1
11	0	2	1
1175	0	118	1
1603	0	164	1
1904	0	194	1
9834	0	994	1
93	0	9	1
1721	0	175	1
9727	0	983	1
9080	0	921	1
5828	0	593	1
4818	0	491	1
4037	0	407	1
291	0	29	1
7887	0	799	1
4053	0	409	1
5603	0	572	1
5199	0	531	1
6077	0	620	1
7981	0	808	1
1653	0	168	1
4897	0	499	1
8550	0	867	1
8974	0	910	1
7494	0	759	1
4563	0	466	1
2735	0	277	1
8751	0	887	1
3650	0	366	1
5948	0	605	1
2210	0	224	1
9731	0	983	1
5541	0	566	1
4822	0	492	1
2661	0	270	1
8624	0	875	1
9353	0	950	1
6316	0	644	1
4799	0	490	1
4850	0	494	1
7449	0	755	1
4655	0	476	1
9316	0	947	1
7525	0	762	1
3532	0	355	1
5652	0	578	1
7335	0	742	1
8832	0	896	1
2909	0	295	1
3347	0	339	1
2887	0	293	1
7895	0	799	1
9112	0	927	1
5437	0	555	1
1730	0	176	1
2828	0	287	1
6632	0	675	1
3795	0	382	1
3707	0	373	1
6144	0	626	1
689	0	70	1
8508	0	863	1
8208	0	831	1
7696	0	779	1
3528	0	354	1
1937	0	197	1
9262	0	942	1
5734	0	584	1
4427	0	452	1
4755	0	487	1
6323	0	644	1
8959	0	908	1
7334	0	742	1
1697	0	173	1
6847	0	697	1
5453	0	557	1
7739	0	785	1
5629	0	574	1
1731	0	176	1
4038	0	407	1
4439	0	453	1
7671	0	777	1
1777	0	181	1
2052	0	208	1
6401	0	652	1
7460	0	756	1
602	0	61	1
8157	0	826	1
9569	0	968	1
392	0	40	1
8225	0	833	1
7054	0	718	1
3038	0	308	1
8098	0	820	1
95	0	9	1
4109	0	415	1
9122	0	928	1
8092	0	819	1
3125	0	316	1
4866	0	496	1
1499	0	154	1
6910	0	703	1
1655	0	169	1
7025	0	715	1
7957	0	806	1
9581	0	969	1
3001	0	304	1
8147	0	825	1
7170	0	731	1
7432	0	753	1
5013	0	512	1
8958	0	908	1
3310	0	335	1
6619	0	674	1
6425	0	655	1
6867	0	699	1
4117	0	416	1
8717	0	884	1
3999	0	403	1
6467	0	659	1
5997	0	612	1
8844	0	897	1
1749	0	178	1
20	0	2	1
2800	0	284	1
4683	0	479	1
5400	0	551	1
8602	0	873	1
2320	0	235	1
6831	0	695	1
4584	0	468	1
798	0	80	1
5001	0	511	1
7197	0	733	1
1995	0	203	1
1530	0	157	1
3102	0	314	1
7402	0	750	1
1767	0	180	1
1129	0	114	1
7532	0	763	1
3864	0	389	1
8743	0	887	1
3651	0	366	1
3411	0	345	1
2884	0	292	1
1459	0	150	1
2501	0	253	1
8596	0	872	1
2937	0	298	1
6760	0	688	1
619	0	63	1
2752	0	279	1
3492	0	350	1
3256	0	329	1
8430	0	855	1
1033	0	102	1
5328	0	544	1
3215	0	325	1
1613	0	165	1
732	0	74	1
221	0	22	1
8654	0	878	1
624	0	63	1
6206	0	632	1
6884	0	701	1
4598	0	469	1
5189	0	530	1
7923	0	802	1
7581	0	768	1
4551	0	464	1
5650	0	577	1
7793	0	789	1
352	0	35	1
8176	0	828	1
8014	0	811	1
9784	0	989	1
5172	0	529	1
238	0	23	1
4061	0	411	1
9179	0	933	1
8282	0	838	1
7616	0	771	1
6568	0	669	1
2480	0	251	1
6669	0	679	1
1545	0	158	1
9258	0	941	1
1005	0	99	1
5817	0	592	1
6183	0	630	1
7806	0	791	1
8436	0	856	1
1090	0	110	1
5534	0	565	1
7169	0	731	1
8771	0	889	1
6755	0	688	1
6609	0	673	1
7485	0	758	1
9280	0	944	1
3425	0	346	1
6906	0	703	1
9184	0	934	1
7569	0	767	1
5118	0	523	1
4332	0	442	1
9292	0	945	1
9360	0	951	1
7916	0	802	1
216	0	21	1
1488	0	153	1
7936	0	804	1
9212	0	937	1
1021	0	101	1
8307	0	841	1
2992	0	303	1
2371	0	240	1
6241	0	636	1
5226	0	534	1
895	0	90	1
4436	0	453	1
4273	0	434	1
8914	0	904	1
7479	0	758	1
3816	0	384	1
9061	0	919	1
6620	0	674	1
4844	0	493	1
7233	0	737	1
8606	0	873	1
5673	0	576	1
7513	0	761	1
3830	0	385	1
841	0	85	1
7359	0	744	1
1809	0	184	1
7561	0	766	1
8452	0	858	1
3149	0	319	1
9339	0	949	1
5149	0	526	1
6631	0	675	1
8660	0	878	1
5022	0	500	1
736	0	74	1
3171	0	321	1
346	0	34	1
3422	0	346	1
3716	0	374	1
3405	0	344	1
6961	0	708	1
4724	0	483	1
2940	0	298	1
5743	0	585	1
1500	0	154	1
1389	0	143	1
8662	0	879	1
3087	0	313	1
2012	0	204	1
9849	0	993	1
5440	0	555	1
4742	0	484	1
4486	0	458	1
752	0	76	1
6744	0	687	1
9653	0	975	1
8794	0	892	1
1676	0	171	1
1209	0	122	1
7617	0	772	1
6876	0	700	1
5475	0	559	1
8326	0	843	1
6352	0	647	1
9494	0	961	1
2196	0	223	1
697	0	70	1
508	0	51	1
3289	0	333	1
7533	0	763	1
6339	0	646	1
9225	0	938	1
9556	0	967	1
7498	0	760	1
6325	0	644	1
8024	0	812	1
6272	0	639	1
7919	0	802	1
3934	0	396	1
7843	0	794	1
700	0	71	1
6481	0	660	1
9075	0	920	1
7712	0	781	1
4648	0	474	1
1359	0	139	1
2499	0	253	1
701	0	71	1
7574	0	767	1
1232	0	124	1
1496	0	153	1
2302	0	233	1
6845	0	697	1
704	0	71	1
1715	0	175	1
8330	0	843	1
9448	0	957	1
8750	0	887	1
2001	0	203	1
6374	0	649	1
9698	0	980	1
211	0	21	1
2885	0	292	1
9302	0	946	1
997	0	99	1
322	0	32	1
3376	0	341	1
9823	0	993	1
6498	0	662	1
333	0	33	1
8842	0	897	1
3510	0	353	1
8795	0	892	1
1433	0	147	1
2815	0	285	1
232	0	23	1
2570	0	260	1
9793	0	990	1
5678	0	576	1
4728	0	483	1
7145	0	728	1
6087	0	621	1
1562	0	160	1
6130	0	625	1
9345	0	950	1
7101	0	722	1
9161	0	932	1
2008	0	204	1
2826	0	287	1
763	0	77	1
1457	0	150	1
860	0	87	1
4153	0	420	1
1250	0	126	1
4843	0	493	1
4808	0	491	1
8406	0	853	1
9154	0	931	1
7764	0	786	1
1207	0	122	1
6562	0	668	1
4747	0	485	1
407	0	41	1
3110	0	315	1
2256	0	229	1
3664	0	369	1
3381	0	342	1
3955	0	398	1
9263	0	942	1
6962	0	709	1
2629	0	266	1
5299	0	541	1
6933	0	706	1
2038	0	207	1
8444	0	857	1
5421	0	554	1
9284	0	944	1
3435	0	347	1
2232	0	226	1
5601	0	572	1
3370	0	341	1
9460	0	958	1
9625	0	972	1
6515	0	664	1
4407	0	450	1
1924	0	196	1
4591	0	468	1
2204	0	224	1
1485	0	152	1
1466	0	150	1
2996	0	303	1
8155	0	826	1
5325	0	544	1
2235	0	227	1
3240	0	328	1
1725	0	176	1
3464	0	351	1
4354	0	445	1
4781	0	488	1
5854	0	596	1
4863	0	495	1
6321	0	644	1
734	0	74	1
5346	0	546	1
699	0	71	1
378	0	37	1
6996	0	712	1
7496	0	759	1
8805	0	893	1
7157	0	729	1
4235	0	427	1
8913	0	904	1
3962	0	399	1
5824	0	593	1
1644	0	168	1
8191	0	829	1
1297	0	680	1
4841	0	493	1
4467	0	456	1
1300	0	131	1
5191	0	530	1
6427	0	655	1
5047	0	513	1
9397	0	950	1
4735	0	484	1
1272	0	128	1
4394	0	449	1
4776	0	488	1
1336	0	135	1
9523	0	964	1
5150	0	526	1
6341	0	646	1
6813	0	694	1
426	0	43	1
643	0	65	1
8007	0	811	1
7243	0	738	1
7734	0	783	1
9088	0	921	1
6537	0	666	1
4756	0	487	1
6028	0	615	1
4726	0	483	1
2912	0	295	1
9042	0	917	1
610	0	62	1
1618	0	166	1
9438	0	956	1
5736	0	584	1
1605	0	164	1
4130	0	417	1
2465	0	250	1
9037	0	916	1
553	0	56	1
2688	0	272	1
510	0	52	1
6935	0	706	1
4374	0	447	1
954	0	80	1
6043	0	616	1
5787	0	589	1
6779	0	690	1
